_source_file,batch_id,completion_cost,completion_tokens,latency,name,parameters,prompt_cost,prompt_tokens,status,total_cost,total_tokens,trace_id,processor,model
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,4356,137.52,1d97_sg ,F,0.0,16059,failure ,0.0,20415,1d973d52,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,3969,81.61,153a_sg ,F,0.0,14011,failure ,0.0,17980,153a2e07,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,6496,130.25,5e61_sg ,F,0.0,18107,failure ,0.0,24603,5e61d468,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,5605,111.41,e495_sg ,F,0.0,14010,failure ,0.0,19615,e4956b2d,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,5426,110.61,cf1e_sg ,F,0.0,13869,failure ,0.0,19295,cf1e3f92,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,7099,141.5,ae57_sg ,F,0.0,18108,failure ,0.0,25207,ae577ce9,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,5058,101.5,eabb_sg ,F,0.0,13975,failure ,0.0,19033,eabb8b62,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,6624,129.99,0651_sg ,F,0.0,14012,failure ,0.0,20636,065138c2,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,6678,131.25,ef39_sg ,F,0.0,14012,failure ,0.0,20690,ef3962d9,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,5579,111.04,3ee0_sg ,F,0.0,13996,failure ,0.0,19575,3ee0ec3e,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,7310,146.61,2bba_sg ,F,0.0,20156,failure ,0.0,27466,2bba679d,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,5714,113.64,6658_sg ,F,0.0,13960,failure ,0.0,19674,6658710a,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,5549,110.41,9c36_sg ,F,0.0,14012,failure ,0.0,19561,9c36a77f,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,4176,84.4,9ed8_sg ,F,0.0,11812,failure ,0.0,15988,9ed82e25,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,5252,105.02,4fdc_sg ,F,0.0,13888,failure ,0.0,19140,4fdcdeef,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,5784,114.75,23d7_sg ,F,0.0,14012,failure ,0.0,19796,23d7176a,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,5945,117.9,5ee5_sg ,F,0.0,13993,failure ,0.0,19938,5ee5973d,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,6961,138.78,36c9_sg ,F,0.0,18067,failure ,0.0,25028,36c93b71,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,6126,121.14,dcb4_sg ,F,0.0,14012,failure ,0.0,20138,dcb4f9d1,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,5205,104.21,4f07_sg ,F,0.0,13990,failure ,0.0,19195,4f07f0c5,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,6542,129.77,71cb_sg ,F,0.0,16060,failure ,0.0,22602,71cbe7f4,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,5464,108.92,642b_sg ,F,0.0,14008,failure ,0.0,19472,642b65cc,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,5643,112.32,0507_sg ,F,0.0,14012,failure ,0.0,19655,05074a11,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,4823,97.21,bb8b_sg ,F,0.0,14009,failure ,0.0,18832,bb8b6bb7,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,5112,102.49,789c_sg ,F,0.0,14012,failure ,0.0,19124,789c0a27,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,6758,132.54,0fe4_sg ,F,0.0,14012,failure ,0.0,20770,0fe4256b,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,4952,99.47,b69d_sg ,F,0.0,13988,failure ,0.0,18940,b69d1335,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,6452,127.02,b90c_sg ,F,0.0,14012,failure ,0.0,20464,b90cc92e,sg,codestral
c_b4ca_sg.csv ,codestral_b4ca_sg ,0.0,7212,142.06,3c21_sg ,F,0.0,16060,failure ,0.0,23272,3c21a8a0,sg,codestral
