name,trace_id,batch_id,status,latency,total_tokens,prompt_tokens,completion_tokens,total_cost,prompt_cost,completion_cost,parameters,processor,model
2757_py_sketch_generator,275746f9,qwen2.5-coder:32b_ab1q_psg_batch,success,80.2,881,152,729,0.0,0,0,F,psg,qwen32
9b17_py_sketch_generator,9b17d199,qwen2.5-coder:32b_ab1q_psg_batch,success,32.24,974,152,822,0.0,0,0,F,psg,qwen32
6775_py_sketch_generator,67751551,qwen2.5-coder:32b_ab1q_psg_batch,success,110.35,3420,608,2812,0.0,0,0,F,psg,qwen32
0808_py_sketch_generator,0808fece,qwen2.5-coder:32b_ab1q_psg_batch,success,28.08,868,152,716,0.0,0,0,F,psg,qwen32
58e1_py_sketch_generator,58e1c9f4,qwen2.5-coder:32b_ab1q_psg_batch,success,62.7,1907,304,1603,0.0,0,0,F,psg,qwen32
3e62_py_sketch_generator,3e620ac1,qwen2.5-coder:32b_ab1q_psg_batch,success,30.08,917,152,765,0.0,0,0,F,psg,qwen32
5f97_py_sketch_generator,5f97f27c,qwen2.5-coder:32b_ab1q_psg_batch,success,30.69,934,152,782,0.0,0,0,F,psg,qwen32
53fe_py_sketch_generator,53fef6c9,qwen2.5-coder:32b_ab1q_psg_batch,success,116.26,3586,608,2978,0.0,0,0,F,psg,qwen32
7fd1_py_sketch_generator,7fd116a0,qwen2.5-coder:32b_ab1q_psg_batch,success,82.71,2569,456,2113,0.0,0,0,F,psg,qwen32
5191_py_sketch_generator,5191c008,qwen2.5-coder:32b_ab1q_psg_batch,success,83.62,2591,456,2135,0.0,0,0,F,psg,qwen32
7523_py_sketch_generator,7523bd7d,qwen2.5-coder:32b_ab1q_psg_batch,failure,141.04,4365,760,3605,0.0,0,0,F,psg,qwen32
2cb8_py_sketch_generator,2cb8a46e,qwen2.5-coder:32b_ab1q_psg_batch,failure,143.35,4440,760,3680,0.0,0,0,F,psg,qwen32
a087_py_sketch_generator,a0872453,qwen2.5-coder:32b_ab1q_psg_batch,success,112.46,3477,608,2869,0.0,0,0,F,psg,qwen32
a8a9_py_sketch_generator,a8a97f32,qwen2.5-coder:32b_ab1q_psg_batch,success,120.21,3665,608,3057,0.0,0,0,F,psg,qwen32
e54d_py_sketch_generator,e54dde56,qwen2.5-coder:32b_ab1q_psg_batch,success,59.4,1819,304,1515,0.0,0,0,F,psg,qwen32
7cae_py_sketch_generator,7cae8b79,qwen2.5-coder:32b_ab1q_psg_batch,success,143.89,4434,760,3674,0.0,0,0,F,psg,qwen32
7df6_py_sketch_generator,7df6f34d,qwen2.5-coder:32b_ab1q_psg_batch,failure,145.02,4470,760,3710,0.0,0,0,F,psg,qwen32
36ea_py_sketch_generator,36ea838f,qwen2.5-coder:32b_ab1q_psg_batch,success,27.99,865,152,713,0.0,0,0,F,psg,qwen32
487a_py_sketch_generator,487afb89,qwen2.5-coder:32b_ab1q_psg_batch,success,28.64,882,152,730,0.0,0,0,F,psg,qwen32
04b4_py_sketch_generator,04b4b10a,qwen2.5-coder:32b_ab1q_psg_batch,failure,145.11,4472,760,3712,0.0,0,0,F,psg,qwen32
5518_py_sketch_generator,55185c68,qwen2.5-coder:32b_ab1q_psg_batch,success,114.53,3541,608,2933,0.0,0,0,F,psg,qwen32
c21e_py_sketch_generator,c21e4075,qwen2.5-coder:32b_ab1q_psg_batch,failure,142.75,4413,760,3653,0.0,0,0,F,psg,qwen32
305f_py_sketch_generator,305fdf97,qwen2.5-coder:32b_ab1q_psg_batch,success,80.05,2510,456,2054,0.0,0,0,F,psg,qwen32
7281_py_sketch_generator,728145f5,qwen2.5-coder:32b_ab1q_psg_batch,failure,140.77,4356,760,3596,0.0,0,0,F,psg,qwen32
3ac4_py_sketch_generator,3ac4fb62,qwen2.5-coder:32b_ab1q_psg_batch,success,56.12,1741,304,1437,0.0,0,0,F,psg,qwen32
998c_py_sketch_generator,998cf9b5,qwen2.5-coder:32b_ab1q_psg_batch,success,84.32,2614,456,2158,0.0,0,0,F,psg,qwen32
bd46_py_sketch_generator,bd46f06d,qwen2.5-coder:32b_ab1q_psg_batch,success,30.47,905,152,753,0.0,0,0,F,psg,qwen32
bfde_py_sketch_generator,bfde5f83,qwen2.5-coder:32b_ab1q_psg_batch,success,29.07,892,152,740,0.0,0,0,F,psg,qwen32
1f13_py_sketch_generator,1f13cc6d,qwen2.5-coder:32b_ab1q_psg_batch,success,29.6,906,152,754,0.0,0,0,F,psg,qwen32
edc5_py_sketch_generator,edc559c1,qwen2.5-coder:32b_ab1q_psg_batch,success,86.42,2661,456,2205,0.0,0,0,F,psg,qwen32
690d_sketch_generator,690d13b0,qwen2.5-coder:32b_ab1q_sg_batch,failure,219.65,6551,1863,4688,0.0,0,0,F,sg,qwen32
2d2d_sketch_generator,2d2df361,qwen2.5-coder:32b_ab1q_sg_batch,failure,192.91,6800,1723,5077,0.0,0,0,F,sg,qwen32
4137_sketch_generator,4137a55f,qwen2.5-coder:32b_ab1q_sg_batch,failure,186.05,6662,1778,4884,0.0,0,0,F,sg,qwen32
e9fe_sketch_generator,e9fe086c,qwen2.5-coder:32b_ab1q_sg_batch,failure,192.43,6907,1843,5064,0.0,0,0,F,sg,qwen32
