name,trace_id,batch_id,status,latency,total_tokens,prompt_tokens,completion_tokens,total_cost,prompt_cost,completion_cost,parameters,processor,model
6a1b_py_sketch_generator,6a1b5482,phi4_ab1p_psg_batch,failure,92.87,4177,665,3512,0.0,0,0,F,psg,phi4
8e81_py_sketch_generator,8e81586d,phi4_ab1p_psg_batch,success,36.59,2110,266,1844,0.0,0,0,F,psg,phi4
a868_py_sketch_generator,a868259e,phi4_ab1p_psg_batch,success,73.71,4391,665,3726,0.0,0,0,F,psg,phi4
5983_py_sketch_generator,59838a83,phi4_ab1p_psg_batch,failure,74.34,4411,665,3746,0.0,0,0,F,psg,phi4
7aa2_py_sketch_generator,7aa2dd84,phi4_ab1p_psg_batch,failure,64.82,3927,665,3262,0.0,0,0,F,psg,phi4
0009_py_sketch_generator,00090417,phi4_ab1p_psg_batch,success,43.94,2596,399,2197,0.0,0,0,F,psg,phi4
fc7b_py_sketch_generator,fc7b1172,phi4_ab1p_psg_batch,failure,71.19,4244,665,3579,0.0,0,0,F,psg,phi4
fdb7_py_sketch_generator,fdb71e07,phi4_ab1p_psg_batch,success,76.65,4519,665,3854,0.0,0,0,F,psg,phi4
6d91_py_sketch_generator,6d913adc,phi4_ab1p_psg_batch,failure,83.35,4847,665,4182,0.0,0,0,F,psg,phi4
da06_py_sketch_generator,da06968e,phi4_ab1p_psg_batch,failure,71.76,4284,665,3619,0.0,0,0,F,psg,phi4
d04e_py_sketch_generator,d04e68f1,phi4_ab1p_psg_batch,failure,73.86,4395,665,3730,0.0,0,0,F,psg,phi4
78b9_py_sketch_generator,78b9e9f7,phi4_ab1p_psg_batch,success,48.43,2843,399,2444,0.0,0,0,F,psg,phi4
1eb2_py_sketch_generator,1eb27c90,phi4_ab1p_psg_batch,success,42.33,2539,399,2140,0.0,0,0,F,psg,phi4
d1f1_py_sketch_generator,d1f17d57,phi4_ab1p_psg_batch,failure,75.17,4438,665,3773,0.0,0,0,F,psg,phi4
2ed7_py_sketch_generator,2ed7c13b,phi4_ab1p_psg_batch,failure,74.67,4429,665,3764,0.0,0,0,F,psg,phi4
e89e_py_sketch_generator,e89eed4d,phi4_ab1p_psg_batch,failure,69.4,4171,665,3506,0.0,0,0,F,psg,phi4
4f58_py_sketch_generator,4f58601f,phi4_ab1p_psg_batch,success,60.05,3569,532,3037,0.0,0,0,F,psg,phi4
e697_py_sketch_generator,e6975aff,phi4_ab1p_psg_batch,failure,70.24,4201,665,3536,0.0,0,0,F,psg,phi4
2448_py_sketch_generator,2448f846,phi4_ab1p_psg_batch,success,38.44,2195,266,1929,0.0,0,0,F,psg,phi4
d358_py_sketch_generator,d35820a4,phi4_ab1p_psg_batch,success,29.04,1733,266,1467,0.0,0,0,F,psg,phi4
3f41_py_sketch_generator,3f4175d0,phi4_ab1p_psg_batch,failure,77.16,4569,665,3904,0.0,0,0,F,psg,phi4
7234_py_sketch_generator,7234c2bc,phi4_ab1p_psg_batch,success,47.7,2803,399,2404,0.0,0,0,F,psg,phi4
040f_py_sketch_generator,040ff861,phi4_ab1p_psg_batch,success,45.97,2696,399,2297,0.0,0,0,F,psg,phi4
f923_py_sketch_generator,f9230235,phi4_ab1p_psg_batch,success,50.35,3069,532,2537,0.0,0,0,F,psg,phi4
c2a0_py_sketch_generator,c2a06627,phi4_ab1p_psg_batch,success,70.87,4226,665,3561,0.0,0,0,F,psg,phi4
974f_py_sketch_generator,974f0cc0,phi4_ab1p_psg_batch,failure,73.59,4359,665,3694,0.0,0,0,F,psg,phi4
3878_py_sketch_generator,3878e5ff,phi4_ab1p_psg_batch,success,47.62,2784,399,2385,0.0,0,0,F,psg,phi4
424a_py_sketch_generator,424acae5,phi4_ab1p_psg_batch,failure,75.13,4453,665,3788,0.0,0,0,F,psg,phi4
a1e8_py_sketch_generator,a1e85b57,phi4_ab1p_psg_batch,failure,78.03,4599,665,3934,0.0,0,0,F,psg,phi4
1730_py_sketch_generator,1730d777,phi4_ab1p_psg_batch,success,13.95,829,133,696,0.0,0,0,F,psg,phi4
36c2_sketch_generator,36c26d1b,phi4_ab1p_sg_batch,failure,96.36,6606,2140,4466,0.0,0,0,F,sg,phi4
9ad3_sketch_generator,9ad37ed7,phi4_ab1p_sg_batch,failure,110.06,7293,2045,5248,0.0,0,0,F,sg,phi4
6e43_sketch_generator,6e43fd91,phi4_ab1p_sg_batch,failure,100.66,6566,1745,4821,0.0,0,0,F,sg,phi4
2561_sketch_generator,2561a8d9,phi4_ab1p_sg_batch,failure,99.43,6753,1955,4798,0.0,0,0,F,sg,phi4
89d3_sketch_generator,89d376e5,phi4_ab1p_sg_batch,failure,88.63,6404,1760,4644,0.0,0,0,F,sg,phi4
fb49_sketch_generator,fb4974dc,phi4_ab1p_sg_batch,failure,93.25,6684,1780,4904,0.0,0,0,F,sg,phi4
a499_sketch_generator,a4998881,phi4_ab1p_sg_batch,failure,89.75,6393,1650,4743,0.0,0,0,F,sg,phi4
4033_sketch_generator,4033395c,phi4_ab1p_sg_batch,failure,89.03,6535,1840,4695,0.0,0,0,F,sg,phi4
68b8_sketch_generator,68b8f1a3,phi4_ab1p_sg_batch,failure,83.15,6344,2000,4344,0.0,0,0,F,sg,phi4
3e76_sketch_generator,3e76828b,phi4_ab1p_sg_batch,failure,94.03,6824,1860,4964,0.0,0,0,F,sg,phi4
daab_sketch_generator,daab922b,phi4_ab1p_sg_batch,failure,82.34,6263,1930,4333,0.0,0,0,F,sg,phi4
