_source_file,batch_id,completion_cost,completion_tokens,latency,name,parameters,prompt_cost,prompt_tokens,status,total_cost,total_tokens,trace_id,processor,model
none,gpt-5-2025-08-07_40f1_sg_batch,0,14663,252.48,3a5d_sketch_generator,{'extra_body:{}'},0,7226,success,0.1556625,21889,3a5de86f,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,14860,301.6,90f5_sketch_generator,{'extra_body:{}'},0,12254,success,0.1639175,27114,90f5cb69,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,10575,181.3,4e62_sketch_generator,{'extra_body:{}'},0,8309,success,0.11484025,18884,4e623cbc,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,8416,199.85,2fae_sketch_generator,{'extra_body:{}'},0,3071,success,0.08670275,11487,2faeb813,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,10972,202.62,725c_sketch_generator,{'extra_body:{}'},0,7263,success,0.11750275,18235,725c6661,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,12359,299.13,e2f0_sketch_generator,{'extra_body:{}'},0,8662,success,0.1344175,21021,e2f01410,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,13076,370.24,938b_sketch_generator,{'extra_body:{}'},0,7388,success,0.138699,20464,938b5377,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,12645,325.43,dd88_sketch_generator,{'extra_body:{}'},0,7158,success,0.1341014999999999,19803,dd88e70d,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,13428,300.6,249b_sketch_generator,{'extra_body:{}'},0,12008,success,0.147994,25436,249bc995,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,16991,322.6,4919_sketch_generator,{'extra_body:{}'},0,16638,success,0.1894115,33629,49199441,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,12656,284.06,4627_sketch_generator,{'extra_body:{}'},0,8562,success,0.1359665,21218,4627f94c,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,11489,225.44,bead_sketch_generator,{'extra_body:{}'},0,8666,success,0.1244265,20155,bead19a2,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,13465,310.68,9319_sketch_generator,{'extra_body:{}'},0,11324,success,0.148805,24789,9319392b,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,12354,249.65,e75a_sketch_generator,{'extra_body:{}'},0,9076,success,0.1335889999999999,21430,e75a438c,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,15004,261.23,cba6_sketch_generator,{'extra_body:{}'},0,12480,success,0.164344,27484,cba6042a,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,11355,154.13,3b44_sketch_generator,{'extra_body:{}'},0,8351,success,0.12398875,19706,3b449b78,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,9170,209.69,0dfd_sketch_generator,{'extra_body:{}'},0,3069,success,0.09553625,12239,0dfdffec,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,11481,189.47,778e_sketch_generator,{'extra_body:{}'},0,8377,success,0.12528125,19858,778ec4bc,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,12321,230.56,a281_sketch_generator,{'extra_body:{}'},0,8250,success,0.1322265,20571,a2812aef,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,13754,299.8,30f9_sketch_generator,{'extra_body:{}'},0,11838,success,0.1510415,25592,30f9f1ab,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,11788,262.61,4ec7_sketch_generator,{'extra_body:{}'},0,9035,success,0.12917375,20823,4ec7c427,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,14801,248.99,badc_sketch_generator,{'extra_body:{}'},0,12142,success,0.1631875,26943,badc00ac,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,15355,216.56,b3e4_sketch_generator,{'extra_body:{}'},0,12417,success,0.16777525,27772,b3e4c436,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,11346,177.92,49cd_sketch_generator,{'extra_body:{}'},0,8534,success,0.1241275,19880,49cd8e0b,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,11965,183.15,bd29_sketch_generator,{'extra_body:{}'},0,7118,success,0.1272515,19083,bd298eac,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,10669,230.17,f59a_sketch_generator,{'extra_body:{}'},0,8212,success,0.115659,18881,f59a55a9,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,10576,229.97,e009_sketch_generator,{'extra_body:{}'},0,8421,success,0.11499025,18997,e009e74d,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,11173,196.77,ddb5_sketch_generator,{'extra_body:{}'},0,7227,success,0.1194677499999999,18400,ddb5ff7c,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,11505,210.65,dfb2_sketch_generator,{'extra_body:{}'},0,8477,success,0.12435025,19982,dfb2d420,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,11915,213.65,6928_sketch_generator,{'extra_body:{}'},0,8008,success,0.127864,19923,692863bc,sg,gpt-5
